latitude,longitude,elevation,time,hdop,vdop,speed,azimuth
45.162624,-84.936355,280.796812,2023-12-14 16:28:15-05:00,0.0,0.0,8.225132,244.300000
45.162575,-84.936485,284.941071,2023-12-14 16:28:18-05:00,0.0,0.0,8.082467,242.000000
45.162534,-84.936609,289.396673,2023-12-14 16:28:21-05:00,0.0,0.0,8.085769,243.500000
45.162491,-84.93673,294.070239,2023-12-14 16:28:24-05:00,0.0,0.0,8.025295,243.300000
45.162451,-84.936853,298.588776,2023-12-14 16:28:27-05:00,0.0,0.0,7.924242,243.200000
45.162411,-84.936974,303.357953,2023-12-14 16:28:30-05:00,0.0,0.0,7.706093,245.200000
45.162367,-84.937108,306.407674,2023-12-14 16:28:33-05:00,0.0,0.0,8.62041,240.400000
45.162321,-84.937218,310.439047,2023-12-14 16:28:36-05:00,0.0,0.0,8.038381,240.100000
45.162268,-84.93734,314.75756,2023-12-14 16:28:39-05:00,0.0,0.0,8.48072,244.100000
45.162218,-84.937469,319.147112,2023-12-14 16:28:42-05:00,0.0,0.0,8.470935,244.700000
45.162173,-84.937591,322.536478,2023-12-14 16:28:45-05:00,0.0,0.0,8.228217,242.500000
45.162129,-84.937712,326.014935,2023-12-14 16:28:48-05:00,0.0,0.0,8.331548,241.400000
45.162081,-84.937854,329.639519,2023-12-14 16:28:51-05:00,0.0,0.0,8.788189,244.100000
45.162039,-84.937989,332.405359,2023-12-14 16:28:54-05:00,0.0,0.0,8.594862,243.800000
45.162001,-84.938112,335.685071,2023-12-14 16:28:57-05:00,0.0,0.0,7.36609,242.300000
45.161955,-84.938241,338.823358,2023-12-14 16:29:01-05:00,0.0,0.0,6.464252,241.800000
45.161907,-84.938373,340.354767,2023-12-14 16:29:05-05:00,0.0,0.0,6.762923,242.100000
45.16186,-84.938506,342.331782,2023-12-14 16:29:09-05:00,0.0,0.0,6.818209,243.800000
45.16181,-84.938646,344.249816,2023-12-14 16:29:13-05:00,0.0,0.0,6.764902,249.300000
45.161764,-84.938783,346.398548,2023-12-14 16:29:17-05:00,0.0,0.0,6.298246,239.900000
45.161712,-84.938921,347.530272,2023-12-14 16:29:21-05:00,0.0,0.0,7.928096,243.000000
45.161665,-84.939057,348.6316,2023-12-14 16:29:24-05:00,0.0,0.0,8.458921,243.700000
45.161624,-84.939186,349.308003,2023-12-14 16:29:27-05:00,0.0,0.0,8.167417,245.300000
45.161568,-84.939307,350.216352,2023-12-14 16:29:33-05:00,0.0,0.0,0.0,247.300000
45.161568,-84.939307,350.216352,2023-12-14 16:29:33-05:00,0.0,0.0,0.0,247.300000
45.161539,-84.939456,350.498564,2023-12-14 16:29:38-05:00,0.0,0.0,5.453805,253.500000
45.161522,-84.939585,351.739374,2023-12-14 16:29:44-05:00,0.0,0.0,2.357212,263.400000
45.161492,-84.939732,352.019243,2023-12-14 16:29:57-05:00,0.0,0.0,4.27494,260.300000
45.161453,-84.939851,350.368658,2023-12-14 16:31:54-05:00,0.0,0.0,1.416858,254.600000
45.161418,-84.939984,350.039235,2023-12-14 16:33:18-05:00,0.0,0.0,1.849365,307.100000
45.161403,-84.940125,348.925004,2023-12-14 16:36:42-05:00,0.0,0.0,3.729613,291.500000
45.161376,-84.940257,347.896912,2023-12-14 16:36:50-05:00,0.0,0.0,3.856474,232.000000
45.161369,-84.940385,346.992272,2023-12-14 16:37:32-05:00,0.0,0.0,0.539504,248.900000
45.161339,-84.940525,345.090978,2023-12-14 16:37:37-05:00,0.0,0.0,0.733641,271.200000
45.161301,-84.940697,342.929277,2023-12-14 16:37:40-05:00,0.0,0.0,8.899736,259.600000
45.161276,-84.940827,343.033812,2023-12-14 16:37:42-05:00,0.0,0.0,9.674161,254.000000
45.161268,-84.940958,342.869122,2023-12-14 16:37:45-05:00,0.0,0.0,8.819528,299.200000
45.161252,-84.941101,341.910595,2023-12-14 16:38:03-05:00,0.0,0.0,0.0,279.800000
45.161252,-84.941101,341.910595,2023-12-14 16:38:03-05:00,0.0,0.0,0.0,279.800000
45.161242,-84.94123,341.236657,2023-12-14 16:38:07-05:00,0.0,0.0,4.540697,252.300000
45.161228,-84.941366,341.113826,2023-12-14 16:38:14-05:00,0.0,0.0,3.788368,255.300000
45.161219,-84.941495,337.495879,2023-12-14 16:38:20-05:00,0.0,0.0,3.277866,233.500000
45.161215,-84.94164,336.37514,2023-12-14 16:38:29-05:00,0.0,0.0,4.474465,264.800000
45.161249,-84.941769,335.921761,2023-12-14 16:38:38-05:00,0.0,0.0,0.0,293.400000
45.161249,-84.941769,335.921761,2023-12-14 16:38:38-05:00,0.0,0.0,0.0,293.400000
45.161305,-84.941872,335.233414,2023-12-14 16:39:51-05:00,0.0,0.0,4.468661,296.700000
45.161393,-84.941925,333.14319,2023-12-14 16:40:13-05:00,0.0,0.0,1.403288,4.500000
45.161498,-84.941879,331.550257,2023-12-14 16:40:47-05:00,0.0,0.0,4.366815,355.800000
45.161591,-84.941797,327.563703,2023-12-14 16:40:53-05:00,0.0,0.0,5.919184,30.600000
45.161685,-84.941741,324.028559,2023-12-14 16:40:57-05:00,0.0,0.0,6.465938,41.300000
45.161769,-84.941683,321.568527,2023-12-14 16:41:02-05:00,0.0,0.0,5.306044,350.700000
45.161858,-84.941627,321.185143,2023-12-14 16:41:06-05:00,0.0,0.0,5.567513,49.800000
45.161948,-84.941554,319.226297,2023-12-14 16:41:12-05:00,0.0,0.0,0.0,3.700000
45.161948,-84.941554,319.226297,2023-12-14 16:41:12-05:00,0.0,0.0,0.0,3.700000
45.162073,-84.94151,315.3113,2023-12-14 16:41:15-05:00,0.0,0.0,11.080807,32.500000
45.162112,-84.941356,313.28511,2023-12-14 16:41:17-05:00,0.0,0.0,13.042457,63.900000
45.162147,-84.941235,312.232705,2023-12-14 16:41:19-05:00,0.0,0.0,12.095593,60.400000
45.162247,-84.941185,310.424936,2023-12-14 16:41:21-05:00,0.0,0.0,12.540455,33.000000
45.162246,-84.94103,310.245227,2023-12-14 16:41:24-05:00,0.0,0.0,7.897944,86.600000
45.162312,-84.940939,308.199273,2023-12-14 16:41:33-05:00,0.0,0.0,0.0,44.700000
45.162312,-84.940939,308.199273,2023-12-14 16:41:33-05:00,0.0,0.0,0.0,44.700000
45.162406,-84.940942,306.795163,2023-12-14 16:41:44-05:00,0.0,0.0,4.764218,1.000000
45.162478,-84.940847,304.701497,2023-12-14 16:41:48-05:00,0.0,0.0,5.437249,32.200000
45.162528,-84.940739,305.990804,2023-12-14 16:41:56-05:00,0.0,0.0,1.315753,53.100000
45.162635,-84.940677,304.25199,2023-12-14 16:42:04-05:00,0.0,0.0,5.970101,7.200000
45.162717,-84.940583,300.375345,2023-12-14 16:42:11-05:00,0.0,0.0,0.0,54.100000
45.162717,-84.940583,300.375345,2023-12-14 16:42:11-05:00,0.0,0.0,0.0,54.100000
45.162803,-84.940514,299.064711,2023-12-14 16:42:21-05:00,0.0,0.0,2.58034,25.000000
45.162882,-84.94044,298.107474,2023-12-14 16:42:25-05:00,0.0,0.0,4.426237,32.400000
45.162985,-84.940377,296.162168,2023-12-14 16:42:29-05:00,0.0,0.0,6.967426,18.900000
45.163054,-84.940287,294.198438,2023-12-14 16:42:32-05:00,0.0,0.0,8.112323,57.300000
45.16306,-84.940153,292.99607,2023-12-14 16:42:35-05:00,0.0,0.0,6.800286,76.300000
45.163175,-84.940193,292.262524,2023-12-14 16:42:39-05:00,0.0,0.0,7.841372,336.100000
45.163228,-84.940073,289.808574,2023-12-14 16:42:43-05:00,0.0,0.0,7.001409,73.800000
45.163217,-84.939943,289.519355,2023-12-14 16:43:02-05:00,0.0,0.0,0.0,22.300000
45.163217,-84.939943,289.519355,2023-12-14 16:43:02-05:00,0.0,0.0,0.0,22.300000
45.163295,-84.939845,289.450115,2023-12-14 16:43:40-05:00,0.0,0.0,5.595609,47.000000
45.163361,-84.939752,288.542614,2023-12-14 16:43:43-05:00,0.0,0.0,7.190178,51.400000
45.163457,-84.939708,286.839631,2023-12-14 16:43:46-05:00,0.0,0.0,7.156319,36.400000
45.163548,-84.939627,285.72281,2023-12-14 16:43:50-05:00,0.0,0.0,6.681026,27.000000
45.163607,-84.9395,285.362163,2023-12-14 16:43:53-05:00,0.0,0.0,7.754832,50.100000
45.163703,-84.939388,282.565919,2023-12-14 16:43:57-05:00,0.0,0.0,8.73414,34.800000
45.163771,-84.939283,281.447513,2023-12-14 16:43:59-05:00,0.0,0.0,11.827899,50.100000
45.163805,-84.939134,279.552212,2023-12-14 16:44:01-05:00,0.0,0.0,13.140014,64.600000
45.163882,-84.939055,276.097752,2023-12-14 16:44:04-05:00,0.0,0.0,6.410024,35.700000
45.163973,-84.938987,278.041113,2023-12-14 16:45:00-05:00,0.0,0.0,0.0,26.200000
45.163973,-84.938987,278.041113,2023-12-14 16:45:00-05:00,0.0,0.0,0.0,26.200000
45.164026,-84.93888,276.719473,2023-12-14 16:45:12-05:00,0.0,0.0,1.41556,99.700000
45.164117,-84.938845,275.900879,2023-12-14 16:45:50-05:00,0.0,0.0,2.917104,359.700000
45.164192,-84.93874,274.51575,2023-12-14 16:45:58-05:00,0.0,0.0,4.442383,50.300000
45.164266,-84.938663,272.281103,2023-12-14 16:46:19-05:00,0.0,0.0,3.149591,15.900000
45.164307,-84.938542,271.900372,2023-12-14 16:46:30-05:00,0.0,0.0,2.141735,56.300000
45.164408,-84.938515,273.258876,2023-12-14 16:46:41-05:00,0.0,0.0,3.455013,3.600000
45.164433,-84.938386,271.434516,2023-12-14 16:46:50-05:00,0.0,0.0,1.972513,79.500000
45.164526,-84.938309,269.490334,2023-12-14 16:46:59-05:00,0.0,0.0,4.133265,5.000000
45.164572,-84.938186,269.00866,2023-12-14 16:47:05-05:00,0.0,0.0,3.392207,57.000000
45.164667,-84.938173,267.034646,2023-12-14 16:47:10-05:00,0.0,0.0,4.603022,21.700000
45.164683,-84.938031,264.924346,2023-12-14 16:47:13-05:00,0.0,0.0,8.077201,89.400000
45.164694,-84.937881,263.697717,2023-12-14 16:47:17-05:00,0.0,0.0,6.028033,61.300000
45.164787,-84.93792,263.022923,2023-12-14 16:47:20-05:00,0.0,0.0,7.260131,351.300000
45.164838,-84.937793,262.858747,2023-12-14 16:47:24-05:00,0.0,0.0,5.022504,64.100000
45.164895,-84.937692,260.302066,2023-12-14 16:47:28-05:00,0.0,0.0,4.758963,58.900000
45.164972,-84.937596,259.334724,2023-12-14 16:47:31-05:00,0.0,0.0,7.142506,46.400000
45.165028,-84.937464,255.859373,2023-12-14 16:47:35-05:00,0.0,0.0,7.209695,66.300000
45.165106,-84.937373,254.789106,2023-12-14 16:47:39-05:00,0.0,0.0,5.896255,55.000000
45.165075,-84.937238,254.321959,2023-12-14 16:47:43-05:00,0.0,0.0,4.336153,109.100000
45.165064,-84.937108,253.808545,2023-12-14 16:47:47-05:00,0.0,0.0,5.535509,89.200000
45.165167,-84.937071,253.439221,2023-12-14 16:47:52-05:00,0.0,0.0,5.996441,354.300000
45.165204,-84.936929,252.329535,2023-12-14 16:47:56-05:00,0.0,0.0,7.370121,96.400000
45.165238,-84.93681,252.29136,2023-12-14 16:48:04-05:00,0.0,0.0,0.0,53.900000
45.165238,-84.93681,252.29136,2023-12-14 16:48:04-05:00,0.0,0.0,0.0,53.900000
45.165187,-84.936679,251.010578,2023-12-14 16:48:09-05:00,0.0,0.0,3.823177,115.000000
45.165257,-84.936573,248.559936,2023-12-14 16:48:14-05:00,0.0,0.0,4.703208,64.300000
45.165208,-84.936463,246.570849,2023-12-14 16:48:18-05:00,0.0,0.0,3.973906,97.500000
45.165272,-84.936342,245.286935,2023-12-14 16:48:22-05:00,0.0,0.0,5.980836,51.300000
45.165234,-84.9362,244.294068,2023-12-14 16:48:26-05:00,0.0,0.0,5.968757,130.600000
45.165157,-84.936114,244.387357,2023-12-14 16:48:29-05:00,0.0,0.0,7.564741,145.700000
45.165182,-84.935972,242.99386,2023-12-14 16:48:33-05:00,0.0,0.0,5.983243,66.800000
45.165122,-84.935869,245.210467,2023-12-14 16:48:54-05:00,0.0,0.0,0.0,147.300000
45.165122,-84.935869,245.210467,2023-12-14 16:48:54-05:00,0.0,0.0,0.0,147.300000
45.165033,-84.935798,241.879501,2023-12-14 16:49:30-05:00,0.0,0.0,3.858187,140.300000
45.165054,-84.935658,241.332573,2023-12-14 16:49:35-05:00,0.0,0.0,4.499432,68.500000
45.165025,-84.935507,239.858387,2023-12-14 16:49:40-05:00,0.0,0.0,5.34709,82.700000
45.164945,-84.93543,239.065906,2023-12-14 16:49:44-05:00,0.0,0.0,5.181565,151.400000
45.164878,-84.935323,236.539649,2023-12-14 16:49:51-05:00,0.0,0.0,0.0,127.000000
45.164878,-84.935323,236.539649,2023-12-14 16:49:51-05:00,0.0,0.0,0.0,127.000000
45.164893,-84.935192,237.194676,2023-12-14 16:49:57-05:00,0.0,0.0,3.185075,87.500000
45.164829,-84.935077,236.432744,2023-12-14 16:50:02-05:00,0.0,0.0,5.422398,167.800000
45.164738,-84.935033,233.148899,2023-12-14 16:50:07-05:00,0.0,0.0,4.025081,129.700000
45.164767,-84.934901,233.771186,2023-12-14 16:50:13-05:00,0.0,0.0,2.455552,84.400000
45.164747,-84.934764,232.23797,2023-12-14 16:50:22-05:00,0.0,0.0,3.603044,100.700000
45.164745,-84.934631,232.069061,2023-12-14 16:50:28-05:00,0.0,0.0,4.721544,104.900000
45.164634,-84.934627,230.790755,2023-12-14 16:50:33-05:00,0.0,0.0,0.0,172.900000
45.164634,-84.934627,230.790755,2023-12-14 16:50:33-05:00,0.0,0.0,0.0,172.900000
45.164597,-84.934489,232.308618,2023-12-14 16:51:41-05:00,0.0,0.0,3.77066,112.300000
45.164585,-84.93433,231.99874,2023-12-14 16:51:45-05:00,0.0,0.0,7.486894,99.200000
45.164517,-84.93421,229.805931,2023-12-14 16:51:48-05:00,0.0,0.0,8.39024,119.800000
45.164499,-84.934074,228.677064,2023-12-14 16:51:51-05:00,0.0,0.0,8.044452,117.300000
45.164484,-84.933943,227.765054,2023-12-14 16:51:54-05:00,0.0,0.0,6.872385,91.400000
45.164395,-84.933841,227.393824,2023-12-14 16:51:58-05:00,0.0,0.0,6.09872,134.700000
45.164394,-84.933701,226.699212,2023-12-14 16:52:03-05:00,0.0,0.0,4.141551,111.600000
45.164327,-84.933589,225.521587,2023-12-14 16:52:09-05:00,0.0,0.0,4.387455,149.900000
45.164281,-84.933459,223.191947,2023-12-14 16:53:17-05:00,0.0,0.0,2.920748,94.300000
45.164242,-84.933317,222.287994,2023-12-14 16:53:23-05:00,0.0,0.0,5.08197,117.200000
45.164173,-84.933208,222.624916,2023-12-14 16:53:28-05:00,0.0,0.0,4.874289,136.400000
45.164132,-84.933069,221.589569,2023-12-14 16:53:33-05:00,0.0,0.0,6.163023,94.800000
45.164144,-84.932932,219.026008,2023-12-14 16:53:38-05:00,0.0,0.0,5.064905,62.700000
45.164151,-84.932789,217.543483,2023-12-14 16:53:42-05:00,0.0,0.0,6.644687,74.600000
45.164206,-84.932681,216.985429,2023-12-14 16:53:45-05:00,0.0,0.0,8.662753,74.400000
45.164245,-84.932522,216.766904,2023-12-14 16:53:48-05:00,0.0,0.0,9.762851,70.700000
45.164217,-84.932398,216.204637,2023-12-14 16:53:51-05:00,0.0,0.0,6.940632,102.100000
45.164194,-84.932272,217.47617,2023-12-14 16:54:11-05:00,0.0,0.0,0.0,116.400000
45.164194,-84.932272,217.47617,2023-12-14 16:54:11-05:00,0.0,0.0,0.0,116.400000
45.164165,-84.932151,218.995741,2023-12-14 16:54:20-05:00,0.0,0.0,2.867415,116.500000
45.164126,-84.932023,216.858165,2023-12-14 16:54:29-05:00,0.0,0.0,3.417958,103.800000
45.164047,-84.931931,217.237055,2023-12-14 16:55:07-05:00,0.0,0.0,3.380223,173.800000
45.163957,-84.931886,216.054862,2023-12-14 16:55:18-05:00,0.0,0.0,2.906178,157.600000
45.163886,-84.931803,216.287564,2023-12-14 16:55:27-05:00,0.0,0.0,2.245821,132.400000
45.163813,-84.931728,218.593017,2023-12-14 16:55:35-05:00,0.0,0.0,2.754375,168.200000
45.163736,-84.931815,219.706503,2023-12-14 16:55:42-05:00,0.0,0.0,2.735531,232.200000
45.163696,-84.931935,224.565393,2023-12-14 16:56:15-05:00,0.0,0.0,0.844891,245.500000
45.163676,-84.932069,224.03233,2023-12-14 16:56:40-05:00,0.0,0.0,2.243016,243.200000
45.163628,-84.932178,224.626664,2023-12-14 16:56:51-05:00,0.0,0.0,2.286862,241.500000
45.163583,-84.932292,226.402493,2023-12-14 16:57:02-05:00,0.0,0.0,2.14235,242.700000
45.16354,-84.932413,228.652209,2023-12-14 16:57:13-05:00,0.0,0.0,2.265647,244.700000
45.1635,-84.932527,229.698111,2023-12-14 16:57:23-05:00,0.0,0.0,2.28875,244.700000
45.163456,-84.932639,230.575057,2023-12-14 16:57:33-05:00,0.0,0.0,2.23701,244.700000
45.163416,-84.932753,231.395221,2023-12-14 16:57:43-05:00,0.0,0.0,2.231268,244.700000
45.163372,-84.932868,233.100197,2023-12-14 16:57:53-05:00,0.0,0.0,2.208176,244.700000
45.163348,-84.932996,231.335272,2023-12-14 16:58:04-05:00,0.0,0.0,2.0575,245.100000
45.16329,-84.933107,233.196486,2023-12-14 16:58:13-05:00,0.0,0.0,2.208963,241.000000
45.163241,-84.933215,234.211372,2023-12-14 16:58:24-05:00,0.0,0.0,2.20774,239.700000
45.16321,-84.933345,234.05695,2023-12-14 16:58:33-05:00,0.0,0.0,3.603861,252.700000
45.163183,-84.933469,233.075073,2023-12-14 16:58:43-05:00,0.0,0.0,2.290323,245.200000
45.163147,-84.933586,233.7696,2023-12-14 16:58:53-05:00,0.0,0.0,2.207111,244.100000
45.163101,-84.93371,235.21136,2023-12-14 16:59:04-05:00,0.0,0.0,2.202897,242.300000
45.163054,-84.93382,236.942093,2023-12-14 16:59:13-05:00,0.0,0.0,2.169052,243.600000
45.163011,-84.933943,238.226006,2023-12-14 16:59:23-05:00,0.0,0.0,2.297092,241.600000
45.162979,-84.934062,240.219593,2023-12-14 16:59:35-05:00,0.0,0.0,2.181476,247.000000
45.162929,-84.934171,241.295537,2023-12-14 16:59:45-05:00,1.0,0.0,2.08316,236.300000
45.162882,-84.93429,243.011027,2023-12-14 16:59:57-05:00,1.0,0.0,2.145338,236.300000
45.162832,-84.934411,243.844976,2023-12-14 17:00:06-05:00,1.0,0.0,2.279127,246.200000
45.162789,-84.934531,245.455335,2023-12-14 17:00:16-05:00,1.0,0.0,2.116748,242.500000
45.162761,-84.934655,248.093935,2023-12-14 17:00:27-05:00,1.0,0.0,2.346173,251.300000
45.162721,-84.934775,249.854857,2023-12-14 17:00:38-05:00,1.0,0.0,1.937744,251.300000
45.162671,-84.934889,252.812344,2023-12-14 17:00:49-05:00,1.0,0.0,1.74458,250.000000
45.162632,-84.935015,253.018736,2023-12-14 17:00:58-05:00,1.0,0.0,1.584236,250.000000
45.162592,-84.935135,254.882659,2023-12-14 17:01:10-05:00,1.0,0.0,1.334675,250.000000
45.162558,-84.935257,257.739526,2023-12-14 17:01:21-05:00,1.0,0.0,1.806295,250.000000
45.162509,-84.93537,260.729184,2023-12-14 17:01:31-05:00,1.0,0.0,2.032062,250.000000
45.162465,-84.935491,265.678825,2023-12-14 17:01:43-05:00,1.0,0.0,2.098879,244.000000
45.16242,-84.93561,267.682969,2023-12-14 17:01:53-05:00,1.0,0.0,1.901984,235.000000
45.162376,-84.935727,270.457593,2023-12-14 17:02:04-05:00,1.0,0.0,1.869065,235.000000
45.162338,-84.935844,274.294204,2023-12-14 17:02:16-05:00,1.0,0.0,1.864674,235.000000
45.162285,-84.935951,277.965915,2023-12-14 17:02:27-05:00,1.0,0.0,2.125933,235.000000
45.162243,-84.936068,281.93274,2023-12-14 17:02:37-05:00,1.0,0.0,1.945074,235.000000
45.16219,-84.936179,284.540919,2023-12-14 17:02:47-05:00,1.0,0.0,2.01667,235.000000
45.162154,-84.9363,288.985324,2023-12-14 17:02:59-05:00,1.0,0.0,1.717558,235.000000
45.162126,-84.936427,294.183669,2023-12-14 17:03:11-05:00,1.0,0.0,1.906279,235.000000
45.162084,-84.936547,298.396347,2023-12-14 17:03:24-05:00,1.0,0.0,1.721119,235.000000
45.162044,-84.93668,302.264079,2023-12-14 17:03:33-05:00,1.0,0.0,2.130009,235.000000
45.162003,-84.936794,308.173561,2023-12-14 17:03:44-05:00,1.0,0.0,2.112091,241.300000
45.161946,-84.936905,311.940591,2023-12-14 17:03:54-05:00,1.0,0.0,1.899022,241.300000
45.161907,-84.937024,318.212399,2023-12-14 17:04:06-05:00,1.0,0.0,1.863426,241.300000
45.161867,-84.937139,322.495926,2023-12-14 17:04:16-05:00,1.0,0.0,1.966135,241.300000
45.161828,-84.937258,326.604343,2023-12-14 17:04:29-05:00,1.0,0.0,2.106275,243.900000
45.161779,-84.937372,329.942073,2023-12-14 17:04:41-05:00,1.0,0.0,1.962368,243.900000
45.161744,-84.937491,332.688653,2023-12-14 17:04:52-05:00,1.0,0.0,1.79656,243.900000
45.161698,-84.937612,336.899534,2023-12-14 17:05:02-05:00,0.0,0.0,1.725781,243.900000
45.161655,-84.937728,340.436968,2023-12-14 17:05:11-05:00,1.0,0.0,2.399515,247.600000
45.161625,-84.937852,343.826745,2023-12-14 17:05:21-05:00,1.0,0.0,1.864196,244.900000
45.161569,-84.937958,345.880792,2023-12-14 17:05:31-05:00,1.0,0.0,2.963075,246.900000
45.161475,-84.937972,349.094041,2023-12-14 17:05:41-05:00,0.0,0.0,0.539681,144.500000
45.161422,-84.937868,349.021517,2023-12-14 17:06:54-05:00,1.0,0.0,0.00755,66.900000
